database,alloy,T_C,phase,label,set_index,fraction
mpea-02b,llm_noC,470.0,CUB_A13,CUB_A13,2,0.07372886656210102
mpea-02b,llm_noC,480.0,A1_FCC,A1_FCC,0,0.8519688364122863
mpea-02b,llm_noC,480.0,B2_BCC,B2_BCC[ordered],1,0.1018528526711846
mpea-02b,llm_noC,480.0,CUB_A13,CUB_A13,2,0.046178310901489286
mpea-02b,llm_noC,490.0,A1_FCC,A1_FCC,0,0.881530547209291
mpea-02b,llm_noC,490.0,B2_BCC,B2_BCC[ordered],1,0.10049667655105782
mpea-02b,llm_noC,490.0,CUB_A13,CUB_A13,2,0.017972776176533766
mpea-02b,llm_noC,500.0,A1_FCC,A1_FCC,0,0.9009996474452696
mpea-02b,llm_noC,500.0,B2_BCC,B2_BCC[ordered],1,0.09900035258602302
mpea-02b,llm_noC,510.0,A1_FCC,A1_FCC,0,0.9026129438281513
mpea-02b,llm_noC,510.0,B2_BCC,B2_BCC[ordered],1,0.09738705617875934
mpea-02b,llm_noC,520.0,A1_FCC,A1_FCC,0,0.9043018903440134
mpea-02b,llm_noC,520.0,B2_BCC,B2_BCC[ordered],1,0.09569810961189573
mpea-02b,llm_noC,530.0,A1_FCC,A1_FCC,0,0.9060662908928103
mpea-02b,llm_noC,530.0,B2_BCC,B2_BCC[ordered],1,0.09393370912320292
mpea-02b,llm_noC,540.0,A1_FCC,A1_FCC,0,0.9079058423230751
mpea-02b,llm_noC,540.0,B2_BCC,B2_BCC[ordered],1,0.09209415769265022
mpea-02b,llm_noC,550.0,A1_FCC,A1_FCC,0,0.9098201434117404
mpea-02b,llm_noC,550.0,B2_BCC,B2_BCC[ordered],1,0.09017985656716182
mpea-02b,llm_noC,560.0,A1_FCC,A1_FCC,0,0.9118087042882052
mpea-02b,llm_noC,560.0,B2_BCC,B2_BCC[ordered],1,0.0881912957431555
mpea-02b,llm_noC,570.0,A1_FCC,A1_FCC,0,0.9138709564180425
mpea-02b,llm_noC,570.0,B2_BCC,B2_BCC[ordered],1,0.08612904358707155
mpea-02b,llm_noC,580.0,A1_FCC,A1_FCC,0,0.9160062633187537
mpea-02b,llm_noC,580.0,B2_BCC,B2_BCC[ordered],1,0.08399373668297735
mpea-02b,llm_noC,590.0,A1_FCC,A1_FCC,0,0.9182139317828794
mpea-02b,llm_noC,590.0,B2_BCC,B2_BCC[ordered],1,0.08178606824266726
mpea-02b,llm_noC,600.0,A1_FCC,A1_FCC,0,0.9204932233713103
mpea-02b,llm_noC,600.0,B2_BCC,B2_BCC[ordered],1,0.07950677663330967
mpea-02b,llm_noC,610.0,A1_FCC,A1_FCC,0,0.9228433662965303
mpea-02b,llm_noC,610.0,B2_BCC,B2_BCC[ordered],1,0.07715663367320087
mpea-02b,llm_noC,620.0,A1_FCC,A1_FCC,0,0.9252635678381862
mpea-02b,llm_noC,620.0,B2_BCC,B2_BCC[ordered],1,0.07473643214587194
mpea-02b,llm_noC,630.0,A1_FCC,A1_FCC,0,0.9277530267415294
mpea-02b,llm_noC,630.0,B2_BCC,B2_BCC[ordered],1,0.07224697324235947
mpea-02b,llm_noC,640.0,A1_FCC,A1_FCC,0,0.9303109461181706
mpea-02b,llm_noC,640.0,B2_BCC,B2_BCC[ordered],1,0.06968905389133721
mpea-02b,llm_noC,650.0,A1_FCC,A1_FCC,0,0.9329365463789889
mpea-02b,llm_noC,650.0,B2_BCC,B2_BCC[ordered],1,0.0670634536027696
mpea-02b,llm_noC,660.0,A1_FCC,A1_FCC,0,0.9356290790118624
mpea-02b,llm_noC,660.0,B2_BCC,B2_BCC[ordered],1,0.06437092097610451
mpea-02b,llm_noC,670.0,A1_FCC,A1_FCC,0,0.9383878400768264
mpea-02b,llm_noC,670.0,B2_BCC,B2_BCC[ordered],1,0.06161215990200942
mpea-02b,llm_noC,680.0,A1_FCC,A1_FCC,0,0.9412121845498111
mpea-02b,llm_noC,680.0,B2_BCC,B2_BCC[ordered],1,0.058787815449206964
mpea-02b,llm_noC,690.0,A1_FCC,A1_FCC,0,0.944101541375082
mpea-02b,llm_noC,690.0,B2_BCC,B2_BCC[ordered],1,0.05589845863374561
mpea-02b,llm_noC,700.0,A1_FCC,A1_FCC,0,0.9470554292088988
mpea-02b,llm_noC,700.0,B2_BCC,B2_BCC[ordered],1,0.052944570791482605
mpea-02b,llm_noC,710.0,A1_FCC,A1_FCC,0,0.9500734732871924
mpea-02b,llm_noC,710.0,B2_BCC,B2_BCC[ordered],1,0.04992652670439065
mpea-02b,llm_noC,720.0,A1_FCC,A1_FCC,0,0.9531554236576151
mpea-02b,llm_noC,720.0,B2_BCC,B2_BCC[ordered],1,0.04684457633935842
mpea-02b,llm_noC,730.0,A1_FCC,A1_FCC,0,0.9563011752607192
mpea-02b,llm_noC,730.0,B2_BCC,B2_BCC[ordered],1,0.043698824733126945
mpea-02b,llm_noC,740.0,A1_FCC,A1_FCC,0,0.9595107907688507
mpea-02b,llm_noC,740.0,B2_BCC,B2_BCC[ordered],1,0.040489209222424556
mpea-02b,llm_noC,750.0,A1_FCC,A1_FCC,0,0.9627845257109263
mpea-02b,llm_noC,750.0,B2_BCC,B2_BCC[ordered],1,0.03721547427401322
mpea-02b,llm_noC,760.0,A1_FCC,A1_FCC,0,0.9661228582446074
mpea-02b,llm_noC,760.0,B2_BCC,B2_BCC[ordered],1,0.0338771417572491
mpea-02b,llm_noC,770.0,A1_FCC,A1_FCC,0,0.9695265237862714
mpea-02b,llm_noC,770.0,B2_BCC,B2_BCC[ordered],1,0.030473476218799724
mpea-02b,llm_noC,780.0,A1_FCC,A1_FCC,0,0.972996556254947
mpea-02b,llm_noC,780.0,B2_BCC,B2_BCC[ordered],1,0.027003443744476337
mpea-02b,llm_noC,790.0,A1_FCC,A1_FCC,0,0.9765343374635659
mpea-02b,llm_noC,790.0,B2_BCC,B2_BCC[ordered],1,0.023465662534603672
mpea-02b,llm_noC,800.0,A1_FCC,A1_FCC,0,0.9801416583643919
mpea-02b,llm_noC,800.0,B2_BCC,B2_BCC[ordered],1,0.019858341635769418
mpea-02b,llm_noC,810.0,A1_FCC,A1_FCC,0,0.983820794096516
mpea-02b,llm_noC,810.0,B2_BCC,B2_BCC[ordered],1,0.016179205894507317
mpea-02b,llm_noC,820.0,B2_BCC,B2_BCC[ordered],0,0.012425400861533126
mpea-02b,llm_noC,820.0,A1_FCC,A1_FCC,1,0.9875745991784851
mpea-02b,llm_noC,830.0,B2_BCC,B2_BCC[ordered],0,0.008593372209905532
mpea-02b,llm_noC,830.0,A1_FCC,A1_FCC,1,0.9914066278212723
mpea-02b,llm_noC,840.0,B2_BCC,B2_BCC[ordered],0,0.004678709010913493
mpea-02b,llm_noC,840.0,A1_FCC,A1_FCC,1,0.9953212910044344
mpea-02b,llm_noC,850.0,B2_BCC,B2_BCC[ordered],0,0.0006759384978492653
mpea-02b,llm_noC,850.0,A1_FCC,A1_FCC,1,0.9993240615109767
mpea-02b,llm_noC,860.0,A1_FCC,A1_FCC,0,1.0000000000231697
mpea-02b,llm_noC,870.0,A1_FCC,A1_FCC,0,1.0000000000581382
mpea-02b,llm_noC,880.0,A1_FCC,A1_FCC,0,0.9999999999998956
mpea-02b,llm_noC,890.0,A1_FCC,A1_FCC,0,0.9999999999751926
mpea-02b,llm_noC,900.0,A1_FCC,A1_FCC,0,1.0000000000208162
mpea-02b,llm_noC,910.0,A1_FCC,A1_FCC,0,1.000000000006201
mpea-02b,llm_noC,920.0,A1_FCC,A1_FCC,0,1.0000000000064655
mpea-02b,llm_noC,930.0,A1_FCC,A1_FCC,0,0.9999999999843078
mpea-02b,llm_noC,940.0,A1_FCC,A1_FCC,0,1.0000000000153946
mpea-02b,llm_noC,950.0,A1_FCC,A1_FCC,0,0.9999999999835011
mpea-02b,llm_noC,960.0,A1_FCC,A1_FCC,0,0.9999999999499851
mpea-02b,llm_noC,970.0,A1_FCC,A1_FCC,0,1.0000000000002394
mpea-02b,llm_noC,980.0,A1_FCC,A1_FCC,0,1.000000000002971
mpea-02b,llm_noC,990.0,A1_FCC,A1_FCC,0,0.9999999999961009
mpea-02b,llm_noC,1000.0,A1_FCC,A1_FCC,0,1.0000000000326559
mpea-02b,llm_noC,1010.0,A1_FCC,A1_FCC,0,0.9999999999920536
mpea-02b,llm_noC,1020.0,A1_FCC,A1_FCC,0,1.000000000029402
mpea-02b,llm_noC,1030.0,A1_FCC,A1_FCC,0,0.9679869358638039
mpea-02b,llm_noC,1030.0,B2_BCC,B2_BCC[A2],1,0.03201306415607645
mpea-02b,llm_noC,1040.0,A1_FCC,A1_FCC,0,0.9057740375981245
mpea-02b,llm_noC,1040.0,B2_BCC,B2_BCC[A2],1,0.09422596253972872
mpea-02b,llm_noC,1050.0,A1_FCC,A1_FCC,0,0.8406641630954125
mpea-02b,llm_noC,1050.0,B2_BCC,B2_BCC[A2],1,0.1593358368860191
mpea-02b,llm_noC,1060.0,A1_FCC,A1_FCC,0,0.7723866133061131
mpea-02b,llm_noC,1060.0,B2_BCC,B2_BCC[A2],1,0.227613386806887
mpea-02b,llm_noC,1070.0,A1_FCC,A1_FCC,0,0.7006416532249106
mpea-02b,llm_noC,1070.0,B2_BCC,B2_BCC[A2],1,0.299358346852652
mpea-02b,llm_noC,1080.0,A1_FCC,A1_FCC,0,0.6250972960087746
mpea-02b,llm_noC,1080.0,B2_BCC,B2_BCC[A2],1,0.3749027039957377
mpea-02b,llm_noC,1090.0,A1_FCC,A1_FCC,0,0.5453858475387094
mpea-02b,llm_noC,1090.0,B2_BCC,B2_BCC[A2],1,0.45461415229066776
mpea-02b,llm_noC,1100.0,A1_FCC,A1_FCC,0,0.46110033151812074
mpea-02b,llm_noC,1100.0,B2_BCC,B2_BCC[A2],1,0.5388996685426456
mpea-02b,llm_noC,1110.0,B2_BCC,B2_BCC[A2],0,0.6282088310928782
mpea-02b,llm_noC,1110.0,A1_FCC,A1_FCC,1,0.3717911689662909
mpea-02b,llm_noC,1120.0,B2_BCC,B2_BCC[A2],0,0.7230355578427325
mpea-02b,llm_noC,1120.0,A1_FCC,A1_FCC,1,0.27696444215464044
mpea-02b,llm_noC,1130.0,B2_BCC,B2_BCC[A2],0,0.8239122134325046
mpea-02b,llm_noC,1130.0,A1_FCC,A1_FCC,1,0.17608778658557572
mpea-02b,llm_noC,1140.0,B2_BCC,B2_BCC[A2],0,0.9313507654279386
mpea-02b,llm_noC,1140.0,A1_FCC,A1_FCC,1,0.06864923457544912
mpea-02b,llm_noC,1150.0,B2_BCC,B2_BCC[A2],0,0.9999999999949045
mpea-02b,llm_noC,1160.0,B2_BCC,B2_BCC[A2],0,1.0000000000124678
mpea-02b,llm_noC,1170.0,B2_BCC,B2_BCC[A2],0,1.0000000000077207
mpea-02b,llm_noC,1180.0,B2_BCC,B2_BCC[A2],0,0.9999999999974386
mpea-02b,llm_noC,1190.0,B2_BCC,B2_BCC[A2],0,1.0000000000029317
mpea-02b,llm_noC,1200.0,B2_BCC,B2_BCC[A2],0,0.9999999999904522
mpea-02b,llm_noC,1210.0,B2_BCC,B2_BCC[A2],0,0.9999999999747011
mpea-02b,llm_noC,1220.0,B2_BCC,B2_BCC[A2],0,1.0000000000340914
mpea-02b,llm_noC,1230.0,B2_BCC,B2_BCC[A2],0,1.0000000000276266
mpea-02b,llm_noC,1240.0,B2_BCC,B2_BCC[A2],0,1.0000000000231681
mpea-02b,llm_noC,1250.0,B2_BCC,B2_BCC[A2],0,1.0000000000236193
mpea-02b,llm_noC,1260.0,B2_BCC,B2_BCC[A2],0,0.9999999999654547
mpea-02b,llm_noC,1270.0,B2_BCC,B2_BCC[A2],0,0.9999999999817019
mpea-02b,llm_noC,1280.0,B2_BCC,B2_BCC[A2],0,1.0000000000164992
mpea-02b,llm_noC,1290.0,B2_BCC,B2_BCC[A2],0,0.9999999999934456
mpea-02b,llm_noC,1300.0,B2_BCC,B2_BCC[A2],0,1.0000000000000755
mpea-02b,llm_noC,1310.0,B2_BCC,B2_BCC[A2],0,1.0000000000196565
mpea-02b,llm_noC,1320.0,B2_BCC,B2_BCC[A2],0,0.9999999999883954
mpea-02b,llm_noC,1330.0,B2_BCC,B2_BCC[A2],0,0.9999999999751231
mpea-02b,llm_noC,1340.0,B2_BCC,B2_BCC[A2],0,0.9999999999735346
PrecHiMn-04,llm,400.0,CUB_A13,CUB_A13,0,0.835096316550176
PrecHiMn-04,llm,400.0,BCC_4SL,BCC_4SL[A2],1,0.1413911969565664
PrecHiMn-04,llm,400.0,KAPPA_E21,KAPPA_E21,2,0.02351248683414848
PrecHiMn-04,llm,410.0,BCC_4SL,BCC_4SL[A2],0,0.1262887893195572
PrecHiMn-04,llm,410.0,CUB_A13,CUB_A13,1,0.850199075792221
PrecHiMn-04,llm,410.0,KAPPA_E21,KAPPA_E21,2,0.023512134955605914
PrecHiMn-04,llm,420.0,BCC_4SL,BCC_4SL[A2],0,0.11092837386048748
PrecHiMn-04,llm,420.0,CUB_A13,CUB_A13,1,0.865559957297631
PrecHiMn-04,llm,420.0,KAPPA_E21,KAPPA_E21,2,0.023511668880887786
PrecHiMn-04,llm,430.0,CUB_A13,CUB_A13,0,0.8811585553611023
PrecHiMn-04,llm,430.0,BCC_4SL,BCC_4SL[A2],1,0.09533038646860505
PrecHiMn-04,llm,430.0,KAPPA_E21,KAPPA_E21,2,0.023511058381611157
PrecHiMn-04,llm,440.0,CUB_A13,CUB_A13,0,0.9764903292840297
PrecHiMn-04,llm,440.0,KAPPA_E21,KAPPA_E21,1,0.023509670711174997
PrecHiMn-04,llm,450.0,BCC_4SL,BCC_4SL[A2],0,0.0635264532127917
PrecHiMn-04,llm,450.0,CUB_A13,CUB_A13,1,0.9129642933986577
PrecHiMn-04,llm,450.0,KAPPA_E21,KAPPA_E21,2,0.02350925353162171
PrecHiMn-04,llm,460.0,CUB_A13,CUB_A13,0,0.9764925615716558
PrecHiMn-04,llm,460.0,KAPPA_E21,KAPPA_E21,1,0.02350743843231566
PrecHiMn-04,llm,470.0,CUB_A13,CUB_A13,0,0.9764940538769139
PrecHiMn-04,llm,470.0,KAPPA_E21,KAPPA_E21,1,0.023505946127338737
PrecHiMn-04,llm,480.0,CUB_A13,CUB_A13,0,0.9764958555235911
PrecHiMn-04,llm,480.0,KAPPA_E21,KAPPA_E21,1,0.02350414448195077
PrecHiMn-04,llm,490.0,CUB_A13,CUB_A13,0,0.9764980175484509
PrecHiMn-04,llm,490.0,KAPPA_E21,KAPPA_E21,1,0.023501982467039658
PrecHiMn-04,llm,500.0,CUB_A13,CUB_A13,0,0.9765005968721385
PrecHiMn-04,llm,500.0,KAPPA_E21,KAPPA_E21,1,0.023499403129351715
PrecHiMn-04,llm,510.0,CUB_A13,CUB_A13,0,0.976503657281931
PrecHiMn-04,llm,510.0,KAPPA_E21,KAPPA_E21,1,0.023496342708670806
PrecHiMn-04,llm,520.0,A1_FCC,A1_FCC,0,0.1245088737256937
PrecHiMn-04,llm,520.0,CUB_A13,CUB_A13,1,0.8557686385788652
PrecHiMn-04,llm,520.0,KAPPA_E21,KAPPA_E21,2,0.019722487716629825
PrecHiMn-04,llm,530.0,CUB_A13,CUB_A13,0,0.9765115110895513
PrecHiMn-04,llm,530.0,KAPPA_E21,KAPPA_E21,1,0.023488488920168502
PrecHiMn-04,llm,540.0,CUB_A13,CUB_A13,0,0.9765164684480001
PrecHiMn-04,llm,540.0,KAPPA_E21,KAPPA_E21,1,0.023483531555139728
PrecHiMn-04,llm,550.0,CUB_A13,CUB_A13,0,0.9765222356724812
PrecHiMn-04,llm,550.0,KAPPA_E21,KAPPA_E21,1,0.023477764349664858
PrecHiMn-04,llm,560.0,CUB_A13,CUB_A13,0,0.715980704048738
PrecHiMn-04,llm,560.0,A1_FCC,A1_FCC,1,0.27227155784792023
PrecHiMn-04,llm,560.0,KAPPA_E21,KAPPA_E21,2,0.011747738109294392
PrecHiMn-04,llm,570.0,A1_FCC,A1_FCC,0,0.3122521547860236
PrecHiMn-04,llm,570.0,CUB_A13,CUB_A13,1,0.6788429371178625
PrecHiMn-04,llm,570.0,KAPPA_E21,KAPPA_E21,2,0.00890490807449841
PrecHiMn-04,llm,580.0,CUB_A13,CUB_A13,0,0.9765454714074359
PrecHiMn-04,llm,580.0,KAPPA_E21,KAPPA_E21,1,0.023454528594492666
PrecHiMn-04,llm,590.0,CUB_A13,CUB_A13,0,0.6019917737702347
PrecHiMn-04,llm,590.0,A1_FCC,A1_FCC,1,0.39600553767171043
PrecHiMn-04,llm,590.0,KAPPA_E21,KAPPA_E21,2,0.002002688549829841
PrecHiMn-04,llm,600.0,CUB_A13,CUB_A13,0,0.5694871657776726
PrecHiMn-04,llm,600.0,A1_FCC,A1_FCC,1,0.4305128342209917
PrecHiMn-04,llm,610.0,CUB_A13,CUB_A13,0,0.5433049706477796
PrecHiMn-04,llm,610.0,A1_FCC,A1_FCC,1,0.45669502937016565
PrecHiMn-04,llm,620.0,CUB_A13,CUB_A13,0,0.5162066679087768
PrecHiMn-04,llm,620.0,A1_FCC,A1_FCC,1,0.48379333208148967
PrecHiMn-04,llm,630.0,CUB_A13,CUB_A13,0,0.4881965207151835
PrecHiMn-04,llm,630.0,A1_FCC,A1_FCC,1,0.5118034792833607
PrecHiMn-04,llm,640.0,CUB_A13,CUB_A13,0,0.459278637284254
PrecHiMn-04,llm,640.0,A1_FCC,A1_FCC,1,0.5407213626889057
PrecHiMn-04,llm,650.0,CUB_A13,CUB_A13,0,0.4294568437188903
PrecHiMn-04,llm,650.0,A1_FCC,A1_FCC,1,0.5705431562600031
PrecHiMn-04,llm,660.0,CUB_A13,CUB_A13,0,0.39873465115639756
PrecHiMn-04,llm,660.0,A1_FCC,A1_FCC,1,0.6012653488718877
PrecHiMn-04,llm,670.0,CUB_A13,CUB_A13,0,0.36711531422768473
PrecHiMn-04,llm,670.0,A1_FCC,A1_FCC,1,0.6328846857652344
PrecHiMn-04,llm,680.0,CUB_A13,CUB_A13,0,0.3346019780833453
PrecHiMn-04,llm,680.0,A1_FCC,A1_FCC,1,0.6653980219024475
PrecHiMn-04,llm,690.0,CUB_A13,CUB_A13,0,0.301197908965396
PrecHiMn-04,llm,690.0,A1_FCC,A1_FCC,1,0.6988020910032682
PrecHiMn-04,llm,700.0,CUB_A13,CUB_A13,0,0.2669068057307237
PrecHiMn-04,llm,700.0,A1_FCC,A1_FCC,1,0.7330931942716343
PrecHiMn-04,llm,710.0,CUB_A13,CUB_A13,0,0.23173319007771864
PrecHiMn-04,llm,710.0,A1_FCC,A1_FCC,1,0.7682668099084285
PrecHiMn-04,llm,720.0,A1_FCC,A1_FCC,0,0.8043171272287987
PrecHiMn-04,llm,720.0,CUB_A13,CUB_A13,1,0.19568287276998855
PrecHiMn-04,llm,730.0,A1_FCC,A1_FCC,0,0.8412365065748314
PrecHiMn-04,llm,730.0,CUB_A13,CUB_A13,1,0.15876349344283242
PrecHiMn-04,llm,740.0,A1_FCC,A1_FCC,0,0.8790148677956621
PrecHiMn-04,llm,740.0,CUB_A13,CUB_A13,1,0.12098513221104946
PrecHiMn-04,llm,750.0,A1_FCC,A1_FCC,0,0.9176390108892923
PrecHiMn-04,llm,750.0,CUB_A13,CUB_A13,1,0.08236098913603282
PrecHiMn-04,llm,760.0,A1_FCC,A1_FCC,0,0.9570918751816461
PrecHiMn-04,llm,760.0,CUB_A13,CUB_A13,1,0.042908124822591175
PrecHiMn-04,llm,770.0,A1_FCC,A1_FCC,0,0.9973517455635819
PrecHiMn-04,llm,770.0,CUB_A13,CUB_A13,1,0.002648254447035436
PrecHiMn-04,llm,780.0,A1_FCC,A1_FCC,0,0.9999999999884419
PrecHiMn-04,llm,790.0,A1_FCC,A1_FCC,0,1.0000000000016898
PrecHiMn-04,llm,800.0,A1_FCC,A1_FCC,0,0.9999999999987877
PrecHiMn-04,llm,810.0,A1_FCC,A1_FCC,0,1.0000000000024105
PrecHiMn-04,llm,820.0,A1_FCC,A1_FCC,0,0.9999999999896224
PrecHiMn-04,llm,830.0,A1_FCC,A1_FCC,0,0.999999999998663
PrecHiMn-04,llm,840.0,A1_FCC,A1_FCC,0,0.9999999999972832
PrecHiMn-04,llm,850.0,A1_FCC,A1_FCC,0,1.0000000000291902
PrecHiMn-04,llm,860.0,A1_FCC,A1_FCC,0,1.0000000000115379
PrecHiMn-04,llm,870.0,A1_FCC,A1_FCC,0,0.9999999999991257
PrecHiMn-04,llm,880.0,A1_FCC,A1_FCC,0,1.0000000000082683
PrecHiMn-04,llm,890.0,A1_FCC,A1_FCC,0,0.9999999999946734
PrecHiMn-04,llm,900.0,A1_FCC,A1_FCC,0,1.0000000000096982
PrecHiMn-04,llm,910.0,A1_FCC,A1_FCC,0,1.0000000000058118
PrecHiMn-04,llm,920.0,A1_FCC,A1_FCC,0,1.0000000000014797
PrecHiMn-04,llm,930.0,A1_FCC,A1_FCC,0,0.9999999999889941
PrecHiMn-04,llm,940.0,BCC_4SL,BCC_4SL[A2],0,0.009800990230768799
PrecHiMn-04,llm,940.0,A1_FCC,A1_FCC,1,0.9901990097199213
PrecHiMn-04,llm,950.0,BCC_4SL,BCC_4SL[A2],0,0.03247809420342317
PrecHiMn-04,llm,950.0,A1_FCC,A1_FCC,1,0.9675219058072808
PrecHiMn-04,llm,960.0,A1_FCC,A1_FCC,0,0.9445111137504423
PrecHiMn-04,llm,960.0,BCC_4SL,BCC_4SL[A2],1,0.05548888622467098
PrecHiMn-04,llm,970.0,A1_FCC,A1_FCC,0,0.9211729792850943
PrecHiMn-04,llm,970.0,BCC_4SL,BCC_4SL[A2],1,0.07882702070599934
PrecHiMn-04,llm,980.0,BCC_4SL,BCC_4SL[A2],0,0.10248356593466297
PrecHiMn-04,llm,980.0,A1_FCC,A1_FCC,1,0.8975164340668851
PrecHiMn-04,llm,990.0,A1_FCC,A1_FCC,0,0.8735532873107356
PrecHiMn-04,llm,990.0,BCC_4SL,BCC_4SL[A2],1,0.12644671264368043
PrecHiMn-04,llm,1000.0,A1_FCC,A1_FCC,0,0.8492985102849896
PrecHiMn-04,llm,1000.0,BCC_4SL,BCC_4SL[A2],1,0.15070148975424463
PrecHiMn-04,llm,1010.0,A1_FCC,A1_FCC,0,0.8247705017852583
PrecHiMn-04,llm,1010.0,BCC_4SL,BCC_4SL[A2],1,0.17522949823459893
PrecHiMn-04,llm,1020.0,BCC_4SL,BCC_4SL[A2],0,0.2000086770889961
PrecHiMn-04,llm,1020.0,A1_FCC,A1_FCC,1,0.7999913228948412
PrecHiMn-04,llm,1030.0,BCC_4SL,BCC_4SL[A2],0,0.22501311673766614
PrecHiMn-04,llm,1030.0,A1_FCC,A1_FCC,1,0.7749868832305171
PrecHiMn-04,llm,1040.0,BCC_4SL,BCC_4SL[A2],0,0.25021293848037446
PrecHiMn-04,llm,1040.0,A1_FCC,A1_FCC,1,0.7497870615163342
PrecHiMn-04,llm,1050.0,BCC_4SL,BCC_4SL[A2],0,0.2755742598101102
PrecHiMn-04,llm,1050.0,A1_FCC,A1_FCC,1,0.7244257401585653
PrecHiMn-04,llm,1060.0,A1_FCC,A1_FCC,0,0.6989407333009231
PrecHiMn-04,llm,1060.0,BCC_4SL,BCC_4SL[A2],1,0.3010592667356453
PrecHiMn-04,llm,1070.0,A1_FCC,A1_FCC,0,0.6733735875710438
PrecHiMn-04,llm,1070.0,BCC_4SL,BCC_4SL[A2],1,0.3266264124422844
PrecHiMn-04,llm,1080.0,BCC_4SL,BCC_4SL[A2],0,0.35223076138861015
PrecHiMn-04,llm,1080.0,A1_FCC,A1_FCC,1,0.6477692385890871
PrecHiMn-04,llm,1090.0,BCC_4SL,BCC_4SL[A2],0,0.3778244906906995
PrecHiMn-04,llm,1090.0,A1_FCC,A1_FCC,1,0.6221755093097333
PrecHiMn-04,llm,1100.0,BCC_4SL,BCC_4SL[A2],0,0.4033575562509733
PrecHiMn-04,llm,1100.0,A1_FCC,A1_FCC,1,0.5966424436846097
PrecHiMn-04,llm,1110.0,BCC_4SL,BCC_4SL[A2],0,0.42877851936609795
PrecHiMn-04,llm,1110.0,A1_FCC,A1_FCC,1,0.5712214806492619
PrecHiMn-04,llm,1120.0,BCC_4SL,BCC_4SL[A2],0,0.454035520081821
PrecHiMn-04,llm,1120.0,A1_FCC,A1_FCC,1,0.5459644798973309
PrecHiMn-04,llm,1130.0,BCC_4SL,BCC_4SL[A2],0,0.4790773689432354
PrecHiMn-04,llm,1130.0,A1_FCC,A1_FCC,1,0.5209226310362844
PrecHiMn-04,llm,1140.0,A1_FCC,A1_FCC,0,0.4961452811674412
PrecHiMn-04,llm,1140.0,BCC_4SL,BCC_4SL[A2],1,0.5038547188138506
PrecHiMn-04,llm_noC,400.0,CUB_A13,CUB_A13,0,0.8818432763875598
PrecHiMn-04,llm_noC,400.0,BCC_4SL,BCC_4SL[A2],1,0.11815278906423805
PrecHiMn-04,llm_noC,410.0,BCC_4SL,BCC_4SL[ordered],0,0.15844357846666524
PrecHiMn-04,llm_noC,410.0,CUB_A13,CUB_A13,1,0.841552644185476
PrecHiMn-04,llm_noC,420.0,BCC_4SL,BCC_4SL[A2],0,0.08670814075551322
PrecHiMn-04,llm_noC,420.0,CUB_A13,CUB_A13,1,0.9132888537517064
PrecHiMn-04,llm_noC,430.0,BCC_4SL,BCC_4SL[ordered],0,0.11492531175358585
PrecHiMn-04,llm_noC,430.0,CUB_A13,CUB_A13,1,0.8850720493183545
PrecHiMn-04,llm_noC,440.0,BCC_4SL,BCC_4SL[ordered],0,0.09217151660937459
PrecHiMn-04,llm_noC,440.0,CUB_A13,CUB_A13,1,0.9078267175478313
PrecHiMn-04,llm_noC,450.0,CUB_A13,CUB_A13,0,0.9620626329693143
PrecHiMn-04,llm_noC,450.0,BCC_4SL,BCC_4SL[A2],1,0.03793713395257487
PrecHiMn-04,llm_noC,460.0,BCC_4SL,BCC_4SL[A2],0,0.02135386722568637
PrecHiMn-04,llm_noC,460.0,CUB_A13,CUB_A13,1,0.9786461327922472
PrecHiMn-04,llm_noC,470.0,BCC_4SL,BCC_4SL[A2],0,0.004659062772115794
PrecHiMn-04,llm_noC,470.0,CUB_A13,CUB_A13,1,0.9953409372446115
PrecHiMn-04,llm_noC,480.0,CUB_A13,CUB_A13,0,0.9999999999940375
PrecHiMn-04,llm_noC,490.0,CUB_A13,CUB_A13,0,1.0000000000169302
PrecHiMn-04,llm_noC,500.0,CUB_A13,CUB_A13,0,1.000000000003977
PrecHiMn-04,llm_noC,510.0,CUB_A13,CUB_A13,0,1.000000000006867
PrecHiMn-04,llm_noC,520.0,CUB_A13,CUB_A13,0,0.9999999999965749
PrecHiMn-04,llm_noC,530.0,CUB_A13,CUB_A13,0,0.9905243678822894
PrecHiMn-04,llm_noC,530.0,A1_FCC,A1_FCC,1,0.009475632148610972
PrecHiMn-04,llm_noC,540.0,CUB_A13,CUB_A13,0,0.9634734771387534
PrecHiMn-04,llm_noC,540.0,A1_FCC,A1_FCC,1,0.03652652287951603
PrecHiMn-04,llm_noC,550.0,CUB_A13,CUB_A13,0,0.9351485614360017
PrecHiMn-04,llm_noC,550.0,A1_FCC,A1_FCC,1,0.06485143857270877
PrecHiMn-04,llm_noC,560.0,CUB_A13,CUB_A13,0,0.9061979298681485
PrecHiMn-04,llm_noC,560.0,A1_FCC,A1_FCC,1,0.09380207014550669
PrecHiMn-04,llm_noC,570.0,CUB_A13,CUB_A13,0,0.8766772893669176
PrecHiMn-04,llm_noC,570.0,A1_FCC,A1_FCC,1,0.12332271060882605
PrecHiMn-04,llm_noC,580.0,CUB_A13,CUB_A13,0,0.8465964080374982
PrecHiMn-04,llm_noC,580.0,A1_FCC,A1_FCC,1,0.15340359195472522
PrecHiMn-04,llm_noC,590.0,CUB_A13,CUB_A13,0,0.815954127005787
